Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Bahia;Recôncavo;7-TGA-2D-BA;7TGA2DBA;TANGARÁ;Petrobras;486100094882003;2023/07;18,9699;0;18,9699;1,804;0;1,804;4,068;0;Estação Jandaia;INSTALACAO EMB/DESEMB;679;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;90,91;2,49;1,98;0,48;0,64;0,21;0,23;0,22;0,08;0,04;0,01;0;0;0;1,77;0,94;2,04862;533,86057;37401,196;04/09/2023 02:36
Bahia;Recôncavo;6-MJC-1D-BA;6MJC 0001D BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036709747;2023/07;14,8817;0;14,8817;0,2113;0;0,2113;6,51;505,456;Estação S. Roque;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-PL-61-RN;7PL  0061  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/07;1,0214;0;1,0214;0,0033;0;0,0033;0,093;188,9193;Estação Coletora Palmeira A;INSTALACAO EMB/DESEMB;396;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;04/09/2023 02:36
Bahia;Recôncavo;7-RO-107D-BA;7RO107DBA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/07;9,3582;0;9,3582;0,0318;0;0,0318;0,979;1500,0225;Estação S. Roque;INSTALACAO EMB/DESEMB;730;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;04/09/2023 02:36
Bahia;Recôncavo;4-BRSA-1078D-BA;4FP82DBA;FAZENDA PANELAS;Petrobras;480000036539728;2023/07;89,7895;0;89,7895;0,0394;0;0,0394;1,22;2155,234;Estação Coletora Faz. Panelas;INSTALACAO EMB/DESEMB;739;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;71,43;14,9;6,61;1,25;1,6;0,42;0,38;0,23;0,06;0,01;0;0;0;0,05;2,56;0,5;2,01212;529,50383;41197,933;04/09/2023 02:36
Bahia;Recôncavo;7-RO-111D-BA;7RO111DBA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/07;20,6164;0;20,6164;0,1543;0;0,1543;4,754;1292,5332;Estação S. Roque;INSTALACAO EMB/DESEMB;734;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-PL-6-RN;7PL  0006  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/07;2,9753;0;2,9753;0,0216;0;0,0216;0,617;167,3789;Estação Coletora Palmeira A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;04/09/2023 02:36
Bahia;Recôncavo;7-RO-112D-BA;7RO112DBA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036719718;2023/07;27,8896;0;27,8896;0,079;0;0,079;2,434;391,5027;Estação S. Roque;INSTALACAO EMB/DESEMB;734;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;04/09/2023 02:36
Bahia;Recôncavo;7-FP-37-BA;7FP  0037  BA;FAZENDA PANELAS;Petrobras;480000036539728;2023/07;1,0482;0;1,0482;0,0033;0;0,0033;0,101;10,5084;Estação Coletora Faz. Panelas;INSTALACAO EMB/DESEMB;272;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;71,43;14,9;6,61;1,25;1,6;0,42;0,38;0,23;0,06;0,01;0;0;0;0,05;2,56;0,5;2,01212;529,50383;41197,933;04/09/2023 02:36
Bahia;Recôncavo;7-MJ-77-BA;7MJ77BA;MATA DE SÃO JOÃO;PetroRecôncavo;480000036709747;2023/07;27,2742;0;27,2742;0,1912;0;0,1912;5,891;2595,2551;Estação S. Roque;INSTALACAO EMB/DESEMB;710;;;;< ºC;%;;%;> ºC;%;76,4173;8,8227;5,1695;1,3472;2,2675;0,8067;0,9588;0,8102;0,462;0,2093;0,0622;0,0126;0;0,0131;1,6131;1,0278;2,07908;537,49442;39478,7016;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-PL-59-RN;7PL  0059  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/07;2,3656;0;2,3656;0,0164;0;0,0164;0,468;284,941;Estação Coletora Palmeira A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-PC-21-RN;7PC21RN;PORTO CARÃO;3R Macau;480000038179753;2023/07;4,606;0;4,606;0,0037;0;0,0037;0,114;33,1242;Estação Coletora Porto Carão A;INSTALACAO EMB/DESEMB;613;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Bahia;Recôncavo;4-BRSA-1040D-BA;4FP68DBA;FAZENDA PANELAS;Petrobras;480000036539728;2023/07;27,5902;0;27,5902;0,7405;0;0,7405;22,956;120,8242;Ponto de Coleta FP-62 (Fazenda Panelas);INSTALACAO EMB/DESEMB;718;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;71,43;14,9;6,61;1,25;1,6;0,42;0,38;0,23;0,06;0,01;0;0;0;0,05;2,56;0,5;2,01212;529,50383;41197,933;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-PC-22-RN;7PC22RN;PORTO CARÃO;3R Macau;480000038179753;2023/07;7,9438;0;7,9438;0,0049;0;0,0049;0,153;39,795;Estação Coletora Porto Carão A;INSTALACAO EMB/DESEMB;733;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-PL-55-RN;7PL  0055  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/07;5,4863;0;5,4863;0,038;0;0,038;1,084;673,2588;Estação Coletora Palmeira A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-PC-44D-RN;7PC44DRN;PORTO CARÃO;3R Macau;480000038179753;2023/07;5,798;0;5,798;0,0033;0;0,0033;0,103;18,9577;Estação Coletora Porto Carão A;INSTALACAO EMB/DESEMB;743;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Bahia;Recôncavo;7-FP-16-BA;7FP  0016  BA;FAZENDA PANELAS;Petrobras;480000036539728;2023/07;34,2194;0;34,2194;0,0228;0;0,0228;0,708;2239,3564;Estação Coletora Faz. Panelas;INSTALACAO EMB/DESEMB;726;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;71,43;14,9;6,61;1,25;1,6;0,42;0,38;0,23;0,06;0,01;0;0;0;0,05;2,56;0,5;2,01212;529,50383;41197,933;04/09/2023 02:36
Bahia;Recôncavo;7-ML-40D-BA;7ML40DBA;MALOMBÊ;Petrobras;480000036669770;2023/07;88,6883;0;88,6883;0,3962;0;0,3962;12,283;395,3472;Estação Coletora Malombé;INSTALACAO EMB/DESEMB;735;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,46;6,94;6,3;1,23;2,56;0,66;0,94;0,61;0,37;0,07;0,01;0;0;0;5,56;0,29;2,05708;534,87446;37515,5458;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-PL-54-RN;7PL  0054  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/07;1,488;0;1,488;0,0072;0;0,0072;0,205;96,692;Estação Coletora Palmeira A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;04/09/2023 02:36
Bahia;Recôncavo;7-ML-52D-BA;7ML52DBA;MALOMBÊ;Petrobras;480000036669770;2023/07;10,228;0;10,228;0,0156;0;0,0156;0,484;81,2591;Estação Coletora Malombé;INSTALACAO EMB/DESEMB;212;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,46;6,94;6,3;1,23;2,56;0,66;0,94;0,61;0,37;0,07;0,01;0;0;0;5,56;0,29;2,05708;534,87446;37515,5458;04/09/2023 02:36
Bahia;Recôncavo;7-FP-44D-BA;7FP44DBA;FAZENDA PANELAS;Petrobras;480000036539728;2023/07;39,6928;0;39,6928;0,0997;0;0,0997;3,091;1622,508;Ponto de Coleta Área do FP-42 (Fazenda Panelas);INSTALACAO EMB/DESEMB;647;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;71,43;14,9;6,61;1,25;1,6;0,42;0,38;0,23;0,06;0,01;0;0;0;0,05;2,56;0,5;2,01212;529,50383;41197,933;04/09/2023 02:36
Bahia;Recôncavo;7-ML-56D-BA;7ML56DBA;MALOMBÊ;Petrobras;480000036669770;2023/07;14,1298;0;14,1298;0,0808;0;0,0808;2,504;80,8448;Estação Coletora Malombé;INSTALACAO EMB/DESEMB;721;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,46;6,94;6,3;1,23;2,56;0,66;0,94;0,61;0,37;0,07;0,01;0;0;0;5,56;0,29;2,05708;534,87446;37515,5458;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-PL-5-RN;7PL  0005  RN;FAZENDA POCINHO;3R Potiguar;480000037999773;2023/07;2,1531;0;2,1531;0,0156;0;0,0156;0,445;806,3159;Estação Coletora Palmeira A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;86,931;1,385;0,228;0,03;0,108;0,658;0,02;0,112;0,063;0,054;0,055;0,096;0;0,075;3,385;6,799;2,08223;537,37907;34183,0102;04/09/2023 02:36
Bahia;Recôncavo;7-ML-48D-BA;7ML48DBA;MALOMBÊ;Petrobras;480000036669770;2023/07;28,2412;0;28,2412;0,2178;0;0,2178;6,751;526,17;Estação Coletora Malombé;INSTALACAO EMB/DESEMB;623;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,46;6,94;6,3;1,23;2,56;0,66;0,94;0,61;0,37;0,07;0,01;0;0;0;5,56;0,29;2,05708;534,87446;37515,5458;04/09/2023 02:36
Bahia;Recôncavo;7-FP-58D-BA;7FP58DBA;FAZENDA PANELAS;Petrobras;480000036539728;2023/07;20,9674;0;20,9674;0,1034;0;0,1034;3,204;884,4885;Ponto de Coleta Área do FP-42 (Fazenda Panelas);INSTALACAO EMB/DESEMB;744;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;71,43;14,9;6,61;1,25;1,6;0,42;0,38;0,23;0,06;0,01;0;0;0;0,05;2,56;0,5;2,01212;529,50383;41197,933;04/09/2023 02:36
Bahia;Recôncavo;3-ML-8-BA;3ML  0008  BA;MALOMBÊ;Petrobras;480000036669770;2023/07;17,1454;0;17,1454;0,0515;0;0,0515;1,597;387,1406;Estação Coletora Malombé;INSTALACAO EMB/DESEMB;377;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;74,46;6,94;6,3;1,23;2,56;0,66;0,94;0,61;0,37;0,07;0,01;0;0;0;5,56;0,29;2,05708;534,87446;37515,5458;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1189-RN;7ET1189RN;ESTREITO;3R Potiguar;480000037939797;2023/07;4,0892;0;4,0892;0,0017;0;0,0017;0,052;516,4636;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;673;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Bahia;Recôncavo;7-RBU-22-BA;7RBU 0022  BA;RIO DO BU;Petrobras;480000036869787;2023/07;1,6437;0;1,6437;0,0007;0;0,0007;0,02;4,4873;Estação Coletora Rio do Bu;INSTALACAO EMB/DESEMB;160;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;65,11;10,7;11,98;2,94;3,11;0,81;0,68;0,44;0,25;0,06;0;0;0;0,03;1,04;2,85;2,0323;531,92594;39821,2548;04/09/2023 02:36
Bahia;Recôncavo;7-FP-73D-BA;7FP73DBA;FAZENDA PANELAS;Petrobras;480000036539728;2023/07;19,2251;0;19,2251;2,2386;0;2,2386;69,396;0,0079;Ponto de Coleta FP-62 (Fazenda Panelas);INSTALACAO EMB/DESEMB;744;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;71,43;14,9;6,61;1,25;1,6;0,42;0,38;0,23;0,06;0,01;0;0;0;0,05;2,56;0,5;2,01212;529,50383;41197,933;04/09/2023 02:36
Bahia;Recôncavo;7-RBU-114D-BA;7RBU114DBA;RIO DO BU;Petrobras;480000036869787;2023/07;4,41;0;4,41;0,0068;0;0,0068;0,202;53,7304;Estação Coletora Rio do Bu;INSTALACAO EMB/DESEMB;744;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;65,11;10,7;11,98;2,94;3,11;0,81;0,68;0,44;0,25;0,06;0;0;0;0,03;1,04;2,85;2,0323;531,92594;39821,2548;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1187-RN;7ET1187RN;ESTREITO;3R Potiguar;480000037939797;2023/07;13,1739;0;13,1739;0,0054;0;0,0054;0,167;382,1313;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Bahia;Recôncavo;1-MM-1-BA;1MM  0001  BA;RIO DO BU;Petrobras;480000036869787;2023/07;8,7138;0;8,7138;0,0021;0;0,0021;0,063;0,1631;Estação Coletora Rio do Bu;INSTALACAO EMB/DESEMB;708;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;65,11;10,7;11,98;2,94;3,11;0,81;0,68;0,44;0,25;0,06;0;0;0;0,03;1,04;2,85;2,0323;531,92594;39821,2548;04/09/2023 02:36
Bahia;Recôncavo;4-BRSA-1014D-BA;4FP62DBA;FAZENDA PANELAS;Petrobras;480000036539728;2023/07;18,167;0;18,167;3,4886;0;3,4886;108,146;148,6152;Ponto de Coleta FP-62 (Fazenda Panelas);INSTALACAO EMB/DESEMB;734;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;71,43;14,9;6,61;1,25;1,6;0,42;0,38;0,23;0,06;0,01;0;0;0;0,05;2,56;0,5;2,01212;529,50383;41197,933;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-SDM-1-RN;7SDM1RN;SABIÁ DA MATA;Potiguar E&P S.A.;48610009128200516;2023/07;17,7981;0;17,7981;0,1204;0;0,1204;3,732;1,1561;Ponto de Coleta do PA-1STAR11RN-POT-T-749;INSTALACAO EMB/DESEMB;736;2021/02;Sabiá da Mata;27,16;< 270ºC;20.7%;270ºC a 458ºC;30.4%;> 458ºC;48.9%;98,38;0,037;0,058;0,13;0,107;0,1209;0,102;0,135;0,13;0;0,015;0,003;0;0,0101;0,542;0,23;2,31469;565,53475;37420,278;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1186D-RN;7ET1186DRN;ESTREITO;3R Potiguar;480000037939797;2023/07;1,3931;0;1,3931;0,0005;0;0,0005;0,017;403,9835;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;727;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio Grande do Norte;Potiguar;3-STAR-29-RN;3PRR3RN;SABIÁ DA MATA;Potiguar E&P S.A.;48610009128200516;2023/07;30,5894;0;30,5894;0,5199;0;0,5199;16,117;0,2281;Ponto de Coleta do PA-1STAR11RN-POT-T-749;INSTALACAO EMB/DESEMB;737;2021/02;Sabiá da Mata;27,16;< 270ºC;20.7%;270ºC a 458ºC;30.4%;> 458ºC;48.9%;98,38;0,037;0,058;0,13;0,107;0,1209;0,102;0,135;0,13;0;0,015;0,003;0;0,0101;0,542;0,23;2,31469;565,53475;37420,278;04/09/2023 02:36
Rio Grande do Norte;Potiguar;1-PSY-4-RN;1PSY4RN;ARAÇARI;Petrosynergy;486100094872003;2023/07;7,2686;0;7,2686;0,0295;0;0,0295;0,915;1,053;Ponto de Coleta de Araçari;INSTALACAO EMB/DESEMB;720;2015/07;Araçari;34,3;< 270ºC;37.3%;270ºC a 458ºC;33.7%;> 458ºC;29%;63,92;5,72;6,62;4,781;5,043;1,49;2,15;3,338;0;0;0;0;0;0;6,704;0,235;2,18734;550,49054;36507,8567;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-SDM-10-RN;7SDM0010RN;SABIÁ DA MATA;Potiguar E&P S.A.;48610009128200516;2023/07;21,2178;0;21,2178;0,1126;0;0,1126;3,492;0;Ponto de Coleta do PA-1STAR11RN-POT-T-749;INSTALACAO EMB/DESEMB;733;2021/02;Sabiá da Mata;27,16;< 270ºC;20.7%;270ºC a 458ºC;30.4%;> 458ºC;48.9%;98,38;0,037;0,058;0,13;0,107;0,1209;0,102;0,135;0,13;0;0,015;0,003;0;0,0101;0,542;0,23;2,31469;565,53475;37420,278;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1183D-RN;7ET1183DRN;ESTREITO;3R Potiguar;480000037939797;2023/07;3,2646;0;3,2646;0,0014;0;0,0014;0,042;577,9051;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;696;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-SCR-73D-RN;7SCR73DRN;SALINA CRISTAL;3R Macau;480000038259781;2023/07;3,0518;0;3,0518;0,0069;0;0,0069;0,214;122,0438;Estação Coletora Conceição B;INSTALACAO EMB/DESEMB;632;;;;< ºC;%;;%;> ºC;%;89,095;0,291;0,023;0,041;0,027;0,024;0,033;0,045;0,054;0,046;0,02;0,002;0;0,112;3,519;6,668;2,28814;562,20134;33893,745;04/09/2023 02:36
Sergipe;Sergipe;7-CP-1687-SE;7CP1687SE;CARMÓPOLIS;Carmo;480000038479714;2023/07;0,5868;0;0,5868;0;0;0;0,001;7,8761;Estação Coletora de Santa Barbara;INSTALACAO EMB/DESEMB;541;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;67,8554;8,0641;6,486;1,9701;2,5057;1,2874;0,6826;0,2161;0;0;0;0;0;0;1,4188;9,5138;2,07556;537,10734;35680,3215;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-SCR-157-RN;7SCR157RN;SALINA CRISTAL;3R Macau;480000038259781;2023/07;11,8981;0;11,8981;0,0218;0;0,0218;0,675;75,2156;Satélite Coletora de Salina Cristal A;INSTALACAO EMB/DESEMB;744;;;;< ºC;%;;%;> ºC;%;89,095;0,291;0,023;0,041;0,027;0,024;0,033;0,045;0,054;0,046;0,02;0,002;0;0,112;3,519;6,668;2,28814;562,20134;33893,745;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1181-RN;7ET1181RN;ESTREITO;3R Potiguar;480000037939797;2023/07;5,1753;0;5,1753;0,0021;0;0,0021;0,066;462,5508;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CN-73D-RN;7CN  0073D RN;SALINA CRISTAL;3R Macau;480000038259781;2023/07;9,5165;0;9,5165;0,016;0;0,016;0,497;417,1674;Estação Coletora Conceição A;INSTALACAO EMB/DESEMB;702;;;;< ºC;%;;%;> ºC;%;89,095;0,291;0,023;0,041;0,027;0,024;0,033;0,045;0,054;0,046;0,02;0,002;0;0,112;3,519;6,668;2,28814;562,20134;33893,745;04/09/2023 02:36
Sergipe;Sergipe;7-CP-1686-SE;7CP1686SE;CARMÓPOLIS;Carmo;480000038479714;2023/07;0,9952;0;0,9952;0,0001;0;0,0001;0,002;314,3645;Estação Coletora de Panelas;INSTALACAO EMB/DESEMB;410;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;67,8554;8,0641;6,486;1,9701;2,5057;1,2874;0,6826;0,2161;0;0;0;0;0;0;1,4188;9,5138;2,07556;537,10734;35680,3215;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CN-72D-RN;7CN  0072D RN;SALINA CRISTAL;3R Macau;480000038259781;2023/07;39,3657;0;39,3657;0,1026;0;0,1026;3,182;1065,0509;Estação Coletora Conceição A;INSTALACAO EMB/DESEMB;735;;;;< ºC;%;;%;> ºC;%;89,095;0,291;0,023;0,041;0,027;0,024;0,033;0,045;0,054;0,046;0,02;0,002;0;0,112;3,519;6,668;2,28814;562,20134;33893,745;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1180-RN;7ET1180RN;ESTREITO;3R Potiguar;480000037939797;2023/07;13,3788;0;13,3788;0,0055;0;0,0055;0,17;554,5585;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CN-68D-RN;7CN  0068D RN;SALINA CRISTAL;3R Macau;480000038259781;2023/07;20,774;0;20,774;0;0;0;0;271,8133;Estação Coletora Conceição A;INSTALACAO EMB/DESEMB;523;;;;< ºC;%;;%;> ºC;%;89,095;0,291;0,023;0,041;0,027;0,024;0,033;0,045;0,054;0,046;0,02;0,002;0;0,112;3,519;6,668;2,28814;562,20134;33893,745;04/09/2023 02:36
Sergipe;Sergipe;7-CP-1684D-SE;7CP1684DSE;CARMÓPOLIS;Carmo;480000038479714;2023/07;13,5702;0;13,5702;0,0815;0;0,0815;2,525;288,9143;Estação Coletora de Oiteirinhos II;INSTALACAO EMB/DESEMB;655;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;67,8554;8,0641;6,486;1,9701;2,5057;1,2874;0,6826;0,2161;0;0;0;0;0;0;1,4188;9,5138;2,07556;537,10734;35680,3215;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CN-66D-RN;7CN  0066D RN;SALINA CRISTAL;3R Macau;480000038259781;2023/07;7,3224;0;7,3224;0,0123;0;0,0123;0,382;81,3053;Estação Coletora Conceição B;INSTALACAO EMB/DESEMB;731;;;;< ºC;%;;%;> ºC;%;89,095;0,291;0,023;0,041;0,027;0,024;0,033;0,045;0,054;0,046;0,02;0,002;0;0,112;3,519;6,668;2,28814;562,20134;33893,745;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-ET-1179-RN;7ET1179RN;ESTREITO;3R Potiguar;480000037939797;2023/07;1,331;0;1,331;0,0005;0;0,0005;0,017;0,9989;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;186;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;04/09/2023 02:36
Rio Grande do Norte;Potiguar;7-CN-65D-RN;7CN  0065D RN;SALINA CRISTAL;3R Macau;480000038259781;2023/07;29,7348;0;29,7348;0,0619;0;0,0619;1,92;837,6481;Estação Coletora Conceição A;INSTALACAO EMB/DESEMB;661;;;;< ºC;%;;%;> ºC;%;89,095;0,291;0,023;0,041;0,027;0,024;0,033;0,045;0,054;0,046;0,02;0,002;0;0,112;3,519;6,668;2,28814;562,20134;33893,745;04/09/2023 02:36
