Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Rio Grande do Norte;Potiguar;7-ET-97-RN;7ET  0097  RN;ESTREITO;Petrobras;480000037939797;2023/04;3,3003;0;3,3003;0,0014;0;0,0014;0,041;729,6117;Estação Coletora Estreito A;INSTALACAO EMB/DESEMB;711;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Sergipe;Sergipe;7-CP-1613D-SE;7CP1613DSE;CARMÓPOLIS;Carmo;480000038479714;2023/04;1,6494;0;1,6494;0,0001;0;0,0001;0,004;19,6513;Estação Coletora de Panelas;INSTALACAO EMB/DESEMB;130;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-GC-12-RN;GALO DE CAMPINA 12;GALO DE CAMPINA;Níon Energia;486100092272002B;2023/04;8,4177;0;8,4177;0,0252;0;0,0252;0,693;6,4642;Estação Coletora Galo de Campina;INSTALACAO EMB/DESEMB;703;2019/10;Galo de Campina;25,35;< 290ºC;23.58%;290ºC a 380ºC;12.6%;> 380ºC;63.82%;93,8664;0,43017;0,2327;0,155;0,1395;0,0604;0,0535;0,3048;0;0;0;0;0;0,03803;4,3777;0,3418;2,16798;548,09136;36021,1891;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-ET-1004-RN;7ET1004RN;ESTREITO;Petrobras;480000037939797;2023/04;3,6777;0;3,6777;0,0015;0;0,0015;0,046;333,2968;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;614;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-20-RN;7CAM 0020  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;19,7703;0;19,7703;0,0031;0;0,0031;0,092;1191,6781;Estação Coletora Canto do Amaro B;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-PTS-19DA-RN;7PTS19DARN;PINTASSILGO;Petrobras;486100039012000A;2023/04;13,7711;0;13,7711;0,0282;0;0,0282;0,847;8,5237;Estação Coletora de Pintassilgo;INSTALACAO EMB/DESEMB;718;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ET-912D-RN;7ET912RN;ESTREITO;Petrobras;480000037939797;2023/04;5,5803;0;5,5803;0,0023;0;0,0023;0,069;341,7642;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Bahia;Recôncavo;7-AR-63-BA;7AR  0063  BA;ARAÇÁS;Petrobras;480000036319795;2023/04;6,0638;0;6,0638;1,1792;0;1,1792;35,35;99,9103;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;452;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;71,41;13,54;6,9;1,5;2,22;0,67;0,7;0,43;0,2;0,06;0,02;0;0;0;1,22;1,13;2,04162;533,03104;41173,4957;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-ET-98-RN;7ET  0098  RN;ESTREITO;Petrobras;480000037939797;2023/04;3,7693;0;3,7693;0,0016;0;0,0016;0,047;855,6297;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;695;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Sergipe;Sergipe;7-CP-1467-SE;7CP1467SE;CARMÓPOLIS;Carmo;480000038479714;2023/04;10,7837;0;10,7837;0,0009;0;0,0009;0,028;316,2366;Estação Coletora de Panelas;INSTALACAO EMB/DESEMB;707;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;03/06/2023 02:39
Rio Grande do Norte;Potiguar;1-UTC-3-RN;UT-C-3;GALO DE CAMPINA;Níon Energia;486100092272002B;2023/04;10,3222;0;10,3222;0,0442;0;0,0442;1,216;19,1521;Estação Coletora Galo de Campina;INSTALACAO EMB/DESEMB;405;2019/10;Galo de Campina;25,35;< 290ºC;23.58%;290ºC a 380ºC;12.6%;> 380ºC;63.82%;93,8664;0,43017;0,2327;0,155;0,1395;0,0604;0,0535;0,3048;0;0;0;0;0;0,03803;4,3777;0,3418;2,16798;548,09136;36021,1891;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-ET-1370-RN;7ET1370RN;ESTREITO;Petrobras;480000037939797;2023/04;9,3179;0;9,3179;0,0039;0;0,0039;0,116;265,3071;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-730-RN;7CAM 0730  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;4,0341;0;4,0341;0,0006;0;0,0006;0,018;970,3053;Estação Coletora Canto do Amaro H;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;3-BRSA-399-RN;3MLC2RN;PINTASSILGO;Petrobras;486100039012000A;2023/04;22,3276;0;22,3276;0,0474;0;0,0474;1,421;848,9644;Estação Coletora de Pintassilgo;INSTALACAO EMB/DESEMB;696;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ET-900-RN;7ET900RN;ESTREITO;Petrobras;480000037939797;2023/04;0,856;0;0,856;0,0004;0;0,0004;0,011;305,8049;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;575;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Bahia;Recôncavo;7-AR-295-BA;7AR295BA;ARAÇÁS;Petrobras;480000036319795;2023/04;17,6268;0;17,6268;3,4962;0;3,4962;104,815;1264,7827;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;550;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;71,41;13,54;6,9;1,5;2,22;0,67;0,7;0,43;0,2;0,06;0,02;0;0;0;1,22;1,13;2,04162;533,03104;41173,4957;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-ET-143-RN;7ET  0143  RN;ESTREITO;Petrobras;480000037939797;2023/04;20,0611;0;20,0611;0,0083;0;0,0083;0,249;799,9162;Estação Coletora Estreito A;INSTALACAO EMB/DESEMB;711;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Sergipe;Sergipe;7-CP-1602D-SE;7CP1602DSE;CARMÓPOLIS;Carmo;480000038479714;2023/04;4,3842;0;4,3842;0,0004;0;0,0004;0,012;461,6377;Estação Coletora de Jericó;INSTALACAO EMB/DESEMB;256;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-GC-3-RN;GALO DE CAMPINA 3;GALO DE CAMPINA;Níon Energia;486100092272002B;2023/04;0;0;0;0;0;0;0;0;Estação Coletora Galo de Campina;INSTALACAO EMB/DESEMB;0;2019/10;Galo de Campina;25,35;< 290ºC;23.58%;290ºC a 380ºC;12.6%;> 380ºC;63.82%;93,8664;0,43017;0,2327;0,155;0,1395;0,0604;0,0535;0,3048;0;0;0;0;0;0,03803;4,3777;0,3418;2,16798;548,09136;36021,1891;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-ET-1582-RN;7ET1582RN;ESTREITO;Petrobras;480000037939797;2023/04;5,8403;0;5,8403;0,0024;0;0,0024;0,072;281,6323;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;715;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-26-RN;7CAM 0026  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;4,7765;0;4,7765;0,0008;0;0,0008;0,022;128,5557;Estação Coletora Canto do Amaro A;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-PTS-2-RN;7PTS2RN;PINTASSILGO;Petrobras;486100039012000A;2023/04;8,3979;0;8,3979;0,0178;0;0,0178;0,533;399,2035;Estação Coletora Central de Canto do Amaro;INSTALACAO EMB/DESEMB;719;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ET-901-RN;7ET901RN;ESTREITO;Petrobras;480000037939797;2023/04;3,3449;0;3,3449;0,0014;0;0,0014;0,041;327,8448;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Bahia;Recôncavo;7-AR-38-BA;7AR  0038  BA;ARAÇÁS;Petrobras;480000036319795;2023/04;0,8204;0;0,8204;0,2896;0;0,2896;8,681;0;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;58;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;71,41;13,54;6,9;1,5;2,22;0,67;0,7;0,43;0,2;0,06;0,02;0;0;0;1,22;1,13;2,04162;533,03104;41173,4957;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-RP-15-RN;7RP  0015  RN;ESTREITO;Petrobras;480000037939797;2023/04;2,8893;0;2,8893;0,0012;0;0,0012;0,036;421,832;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;715;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Sergipe;Sergipe;7-CP-1475D-SE;7CP1475DSE;CARMÓPOLIS;Carmo;480000038479714;2023/04;3,4407;0;3,4407;0,0003;0;0,0003;0,009;696,33;Estação Coletora de Panelas;INSTALACAO EMB/DESEMB;677;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-GC-4-RN;GALO DE CAMPINA 4;GALO DE CAMPINA;Níon Energia;486100092272002B;2023/04;0;0;0;0;0;0;0;0;Estação Coletora Galo de Campina;INSTALACAO EMB/DESEMB;0;2019/10;Galo de Campina;25,35;< 290ºC;23.58%;290ºC a 380ºC;12.6%;> 380ºC;63.82%;93,8664;0,43017;0,2327;0,155;0,1395;0,0604;0,0535;0,3048;0;0;0;0;0;0,03803;4,3777;0,3418;2,16798;548,09136;36021,1891;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-ET-1600-RN;7ET1600RN;ESTREITO;Petrobras;480000037939797;2023/04;0,8716;0;0,8716;0,0004;0;0,0004;0,011;66,2208;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;499;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-AP-274-RN;7AP  0274  RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;11,4485;0;11,4485;0,0018;0;0,0018;0,054;436,8527;Estação Coletora Alto da Pedra D;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;1-BRSA-509-RN;1PAN1RN;BARRINHA SUDOESTE;Petrobras;486100039012000A;2023/04;1,5513;0;1,5513;0,0036;0;0,0036;0,109;0,2363;Estação Coletora Central de Canto do Amaro;INSTALACAO EMB/DESEMB;437;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ET-905-RN;7ET905RN;ESTREITO;Petrobras;480000037939797;2023/04;19,9597;0;19,9597;0,0083;0;0,0083;0,248;16,504;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;707;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Bahia;Recôncavo;7-AR-23-BA;7AR  0023  BA;ARAÇÁS;Petrobras;480000036319795;2023/04;23,3157;0;23,3157;4,5494;0;4,5494;136,389;447,5952;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;625;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;71,41;13,54;6,9;1,5;2,22;0,67;0,7;0,43;0,2;0,06;0,02;0;0;0;1,22;1,13;2,04162;533,03104;41173,4957;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-ET-177-RN;7ET  0177  RN;ESTREITO;Petrobras;480000037939797;2023/04;1,9383;0;1,9383;0,0012;0;0,0012;0,037;600,8748;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;694;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Sergipe;Sergipe;7-CP-1509D-SE;7CP1509DSE;CARMÓPOLIS;Carmo;480000038479714;2023/04;2,0916;0;2,0916;0,0002;0;0,0002;0,006;630,5121;Estação Coletora de Entre Rios;INSTALACAO EMB/DESEMB;549;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-GC-6-RN;GALO DE CAMPINA 06;GALO DE CAMPINA;Níon Energia;486100092272002B;2023/04;3,95;0;3,95;0,0265;0;0,0265;0,73;0,3967;Estação Coletora Galo de Campina;INSTALACAO EMB/DESEMB;717;2019/10;Galo de Campina;25,35;< 290ºC;23.58%;290ºC a 380ºC;12.6%;> 380ºC;63.82%;93,8664;0,43017;0,2327;0,155;0,1395;0,0604;0,0535;0,3048;0;0;0;0;0;0,03803;4,3777;0,3418;2,16798;548,09136;36021,1891;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-ET-1578-RN;7ET1578RN;ESTREITO;Petrobras;480000037939797;2023/04;1,0886;0;1,0886;0,0004;0;0,0004;0,013;444,9009;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;684;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-1355-RN;7CAM1355RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;10,2065;0;10,2065;0,0016;0;0,0016;0,048;910,3439;Estação Coletora Canto do Amaro J;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;3-BRSA-651-RN;3PAN2RN;BARRINHA SUDOESTE;Petrobras;486100039012000A;2023/04;0,2981;0;0,2981;0;0;0;0,001;43,6496;Estação Coletora Central de Canto do Amaro;INSTALACAO EMB/DESEMB;372;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-ET-909-RN;7ET909RN;ESTREITO;Petrobras;480000037939797;2023/04;1,1477;0;1,1477;0,0005;0;0,0005;0,014;0,4673;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;717;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Bahia;Recôncavo;7-AR-301D-BA;7AR301DBA;ARAÇÁS;Petrobras;480000036319795;2023/04;16,1912;0;16,1912;3,8027;0;3,8027;114,003;892,7591;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;622;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;71,41;13,54;6,9;1,5;2,22;0,67;0,7;0,43;0,2;0,06;0,02;0;0;0;1,22;1,13;2,04162;533,03104;41173,4957;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-SBO-18-RN;7SBO0018RN;SABIÁ BICO-DE-OSSO;Potiguar E&P S.A.;48610009128200516;2023/04;80,6356;0;80,6356;0,8324;0;0,8324;24,972;3,1979;Ponto de Coleta do PA-1STAR10RN-POT-T-748;INSTALACAO EMB/DESEMB;691;2021/02;Sabiá Bico de Osso;25,43;< 290ºC;18.8%;290ºC a 380ºC;16.9%;> 380ºC;64.3%;98,005;0,06591;0,05081;0,14453;0,09071;0,08591;0,04871;0,0653;0,0439;0,0215;0,0044;0,00051;0;0,01381;1,1757;0,1833;2,32026;566,35582;37205,1663;03/06/2023 02:38
Sergipe;Sergipe;7-CP-1510D-SE;7CP1510DSE;CARMÓPOLIS;Carmo;480000038479714;2023/04;1,3292;0;1,3292;0,0001;0;0,0001;0,003;9,7446;Estação Coletora de Panelas;INSTALACAO EMB/DESEMB;698;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-GC-2-RN;GALO DE CAMPINA 2;GALO DE CAMPINA;Níon Energia;486100092272002B;2023/04;0;0;0;0;0;0;0;0;Estação Coletora Galo de Campina;INSTALACAO EMB/DESEMB;0;2019/10;Galo de Campina;25,35;< 290ºC;23.58%;290ºC a 380ºC;12.6%;> 380ºC;63.82%;93,8664;0,43017;0,2327;0,155;0,1395;0,0604;0,0535;0,3048;0;0;0;0;0;0,03803;4,3777;0,3418;2,16798;548,09136;36021,1891;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-ET-1612-RN;7ET1612RN;ESTREITO;Petrobras;480000037939797;2023/04;9,9538;0;9,9538;0,0041;0;0,0041;0,123;134,49;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;588;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-1066-RN;7CAM1066RN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;7,4914;0;7,4914;0,0012;0;0,0012;0,035;163,0455;Estação Coletora CAM-N;INSTALACAO EMB/DESEMB;718;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-PV-11-RN;7PV11RN;BARRINHA LESTE;Petrobras;480000038149765;2023/04;0,1537;0;0,1537;0,0003;0;0,0003;0,009;5,3566;Ponto de coleta Área do Poço PV-1;INSTALACAO EMB/DESEMB;648;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-GMR-10-RN;7GMR 0010  RN;GUAMARÉ;Petrobras;480000038009751;2023/04;5,5126;0;5,5126;0,0011;0;0,0011;0;20,2962;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Bahia;Recôncavo;7-AR-149-BA;7AR  0149  BA;ARAÇÁS;Petrobras;480000036319795;2023/04;2,2027;0;2,2027;0,3426;0;0,3426;10,271;31,6564;Estação Coletora Araçás B;INSTALACAO EMB/DESEMB;524;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;71,41;13,54;6,9;1,5;2,22;0,67;0,7;0,43;0,2;0,06;0,02;0;0;0;1,22;1,13;2,04162;533,03104;41173,4957;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-SBO-28-RN;7SBO0028RN;SABIÁ BICO-DE-OSSO;Potiguar E&P S.A.;480000039169735;2023/04;61,5812;0;61,5812;0,9309;0;0,9309;27,927;9,5238;Ponto de Coleta do PA-1STAR10RN-POT-T-748;INSTALACAO EMB/DESEMB;689;2021/02;Sabiá Bico de Osso;25,43;< 290ºC;18.8%;290ºC a 380ºC;16.9%;> 380ºC;64.3%;98,005;0,06591;0,05081;0,14453;0,09071;0,08591;0,04871;0,0653;0,0439;0,0215;0,0044;0,00051;0;0,01381;1,1757;0,1833;2,32026;566,35582;37205,1663;03/06/2023 02:38
Sergipe;Sergipe;7-CP-1474-SE;7CP1474SE;CARMÓPOLIS;Carmo;480000038479714;2023/04;10,1144;0;10,1144;0,0009;0;0,0009;0,027;1223,5245;Estação Coletora de Panelas;INSTALACAO EMB/DESEMB;664;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;03/06/2023 02:39
Bahia;Recôncavo;7-ROV-10-BA;7ROV 0010  BA;RIO DOS OVOS;PetroRecôncavo;480000036879740;2023/04;14,3517;0;14,3517;0,3664;0;0,3664;10,991;0,0807;Estação Coletora Rio dos Ovos;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;71,0963;9,7159;7,68;1,2842;2,7001;0,7053;0,9808;0,7623;0,5437;0,2609;0,0482;0,004;0;0,0179;3,6576;0,5428;2,03738;532,50393;39175,3335;03/06/2023 02:39
Rio Grande do Norte;Potiguar;7-ET-1846-RN;7ET1846RN;ESTREITO;Petrobras;480000037939797;2023/04;0,9552;0;0,9552;0,0004;0;0,0004;0,012;275,6396;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;700;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;03/06/2023 02:38
Rio Grande do Norte;Potiguar;7-CAM-1347D-RN;7CAM1347DRN;CANTO DO AMARO;Petrobras;480000037929724;2023/04;7,6184;0;7,6184;0,0012;0;0,0012;0,035;1173,6561;Estação Coletora Canto do Amaro B;INSTALACAO EMB/DESEMB;718;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;74,46;12,11;5,87;1,47;2,15;0,86;0,66;0,51;0,2;0,06;0,02;0;0;0,03;1,31;0,29;2,06029;535,26481;40974,0381;03/06/2023 02:38
