Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Bahia;Recôncavo;7-GO-12-BA;7GO  0012  BA;GOMO;PetroRecôncavo;480000036569716;2023/06;13,9684;0;13,9684;0,0204;0;0,0204;0,612;33,4102;Ponto de Coleta do GOX-03 (Gomo);INSTALACAO EMB/DESEMB;713;;;;< ºC;%;;%;> ºC;%;61,6187;6,3616;11,2716;4,9071;5,0527;1,5124;1,6252;1,0571;0,545;0,233;0,0603;0,0078;0;0,0149;1,5326;4,2;2,11133;541,39772;37386,9629;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-1537-RN;7ET1537RN;ESTREITO;3R Potiguar;480000037939797;2023/06;3,1382;0;3,1382;0,0013;0;0,0013;0,038;557,7598;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Bahia;Recôncavo;7-GO-23-BA;7GO23BA;GOMO;PetroRecôncavo;480000036569716;2023/06;10,3042;0;10,3042;0,0208;0;0,0208;0,624;15,873;Ponto de Coleta do GOX-03 (Gomo);INSTALACAO EMB/DESEMB;713;;;;< ºC;%;;%;> ºC;%;61,6187;6,3616;11,2716;4,9071;5,0527;1,5124;1,6252;1,0571;0,545;0,233;0,0603;0,0078;0;0,0149;1,5326;4,2;2,11133;541,39772;37386,9629;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-1543-RN;7ET1543RN;ESTREITO;3R Potiguar;480000037939797;2023/06;0,4292;0;0,4292;0,0002;0;0,0002;0,005;551,1096;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;192;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Bahia;Recôncavo;7-GO-8-BA;7GO  0008  BA;GOMO;PetroRecôncavo;480000036569716;2023/06;18,1088;0;18,1088;0,0285;0;0,0285;0,855;748,5614;Tanques nas Áreas dos Poços GOX-1 E GO-03;INSTALACAO EMB/DESEMB;714;;;;< ºC;%;;%;> ºC;%;61,6187;6,3616;11,2716;4,9071;5,0527;1,5124;1,6252;1,0571;0,545;0,233;0,0603;0,0078;0;0,0149;1,5326;4,2;2,11133;541,39772;37386,9629;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-1545-RN;7ET1545RN;ESTREITO;3R Potiguar;480000037939797;2023/06;0,4292;0;0,4292;0,0001;0;0,0001;0,004;294,9143;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;192;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Bahia;Recôncavo;1-GO-1-BA;1GO  0001  BA;GOMO;PetroRecôncavo;480000036569716;2023/06;9,3177;0;9,3177;0,0119;0;0,0119;0,358;839,2821;Tanques nas Áreas dos Poços GOX-1 E GO-03;INSTALACAO EMB/DESEMB;692;;;;< ºC;%;;%;> ºC;%;61,6187;6,3616;11,2716;4,9071;5,0527;1,5124;1,6252;1,0571;0,545;0,233;0,0603;0,0078;0;0,0149;1,5326;4,2;2,11133;541,39772;37386,9629;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-1546D-RN;7ET1546DRN;ESTREITO;3R Potiguar;480000037939797;2023/06;0,4531;0;0,4531;0,0002;0;0,0002;0,005;124,9257;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Bahia;Recôncavo;7-GO-11-BA;7GO  0011  BA;GOMO;PetroRecôncavo;480000036569716;2023/06;19,8274;0;19,8274;0,15;0;0,15;4,501;79,5076;Ponto de Coleta do GOX-03 (Gomo);INSTALACAO EMB/DESEMB;655;;;;< ºC;%;;%;> ºC;%;61,6187;6,3616;11,2716;4,9071;5,0527;1,5124;1,6252;1,0571;0,545;0,233;0,0603;0,0078;0;0,0149;1,5326;4,2;2,11133;541,39772;37386,9629;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-1550-RN;7ET1550RN;ESTREITO;3R Potiguar;480000037939797;2023/06;0,4462;0;0,4462;0,0002;0;0,0002;0,005;136,4134;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Bahia;Recôncavo;1-BB-3-BA;1BB  0003  BA;BIRIBA;SPE Miranga;480000036729772;2023/06;0;0;0;0;47,2715;47,2715;1418,144;0;Est. de Gás Não Associado (EGNA);INSTALACAO EMB/DESEMB;668;;;;< ºC;%;;%;> ºC;%;78,6443;12,7263;3,9555;0,66;0,9172;0,281;0,2757;0,3053;0,156;0,0583;0,0122;0,0013;0;0,007;1,0477;0,9522;2,00343;528,44323;40806,2718;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-1552-RN;7ET1552RN;ESTREITO;3R Potiguar;480000037939797;2023/06;0,0176;0;0,0176;0;0;0;0;10,4841;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Bahia;Recôncavo;7-BB-15-BA;7BB  0015  BA;BIRIBA;SPE Miranga;480000036729772;2023/06;0;0;0;0;5,516;5,516;165,48;0;Est. de Gás Não Associado (EGNA);INSTALACAO EMB/DESEMB;662;;;;< ºC;%;;%;> ºC;%;78,6443;12,7263;3,9555;0,66;0,9172;0,281;0,2757;0,3053;0,156;0,0583;0,0122;0,0013;0;0,007;1,0477;0,9522;2,00343;528,44323;40806,2718;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-1553D-RN;7ET1553DRN;ESTREITO;3R Potiguar;480000037939797;2023/06;2,7736;0;2,7736;0,0011;0;0,0011;0,034;641,2904;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Bahia;Recôncavo;1-RPP-1-BA;1RPP 0001  BA;BIRIBA;SPE Miranga;480000036729772;2023/06;0;0;0;0;17,0793;17,0793;512,379;0;Est. D de Miranga;INSTALACAO EMB/DESEMB;665;;;;< ºC;%;;%;> ºC;%;78,6443;12,7263;3,9555;0,66;0,9172;0,281;0,2757;0,3053;0,156;0,0583;0,0122;0,0013;0;0,007;1,0477;0,9522;2,00343;528,44323;40806,2718;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-1555-RN;7ET1555RN;ESTREITO;3R Potiguar;480000037939797;2023/06;0,9487;0;0,9487;0,0004;0;0,0004;0,012;219,9733;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Sergipe;Sergipe;7-CP-1466H-SE;7CP1466HSE;CARMÓPOLIS;Carmo;480000038479714;2023/06;5,4258;0;5,4258;0,0538;0;0,0538;1,614;172,0487;Estação Coletora de Panelas;INSTALACAO EMB/DESEMB;713;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-1558-RN;7ET1558RN;ESTREITO;3R Potiguar;480000037939797;2023/06;0,4462;0;0,4462;0,0002;0;0,0002;0,005;157,8958;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Sergipe;Sergipe;7-CP-1328-SE;7CP  1328  SE;CARMÓPOLIS;Carmo;480000038479714;2023/06;3,5795;0;3,5795;0,0152;0;0,0152;0,457;322,0488;Estação Coletora de Nova Magalhães;INSTALACAO EMB/DESEMB;373;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;62,325;7,535;6,27;2,13;2,53;1,08;0,71;0,65;0,135;0,13;0,01;0,005;0,015;0,51;4,435;11,53;2,08655;538,41761;33074,6336;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-1572-RN;7ET1572RN;ESTREITO;3R Potiguar;480000037939797;2023/06;0,4269;0;0,4269;0,0002;0;0,0002;0,005;548,1731;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;186;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Sergipe;Sergipe;7-RO-497-SE;7RO497SE;RIACHUELO;Carmo;480000038609782;2023/06;23,0819;0;23,0819;0,1137;0;0,1137;3,411;244,9793;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;683;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;51,294;2,0923;2,9662;1,0291;1,1873;0,4238;0,1582;0,0636;0;0;0;0;0;0;33,8653;6,9202;2,08616;538,39588;22051,2501;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ET-1573-RN;7ET1573RN;ESTREITO;3R Potiguar;480000037939797;2023/06;3,0736;0;3,0736;0,0012;0;0,0012;0,037;471,65;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;714;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Sergipe;Sergipe;7-RO-675-SE;7RO675SE;RIACHUELO;Carmo;480000038609782;2023/06;20,224;0;20,224;0,0996;0;0,0996;2,989;49,9551;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;720;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;51,294;2,0923;2,9662;1,0291;1,1873;0,4238;0,1582;0,0636;0;0;0;0;0;0;33,8653;6,9202;2,08616;538,39588;22051,2501;07/08/2023 02:49
Bahia;Recôncavo;1-VQ-1-BA;1VQ  0001  BA;VALE DO QUIRICÓ;Energizzi Energias;48610007063201791;2023/06;7,6484;0;7,6484;0,0913;0;0,0913;2,74;9,0196;Estação Coletora de Vale do Quirico;INSTALACAO EMB/DESEMB;720;;;;< ºC;%;;%;> ºC;%;;;;;;;;;;;;;;;;;;;;07/08/2023 02:49
Sergipe;Sergipe;3-RO-53-SE;3RO  0053  SE;RIACHUELO;Carmo;480000038609782;2023/06;13,8223;0;13,8223;0,0681;0;0,0681;2,043;136,1878;Estação Coletora deTreme;INSTALACAO EMB/DESEMB;684;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;51,294;2,0923;2,9662;1,0291;1,1873;0,4238;0,1582;0,0636;0;0;0;0;0;0;33,8653;6,9202;2,08616;538,39588;22051,2501;07/08/2023 02:49
Espírito Santo;Espírito Santo;7-CA-5-ES;7CA  0005  ES;CACIMBAS;Seacrest SPE Cricaré;480000037369753;2023/06;9,5888;0;9,5888;0,1082;0;0,1082;3,246;0,0495;Estação de Coleta e Tratamento de SM-08;INSTALACAO EMB/DESEMB;652;;;;< ºC;%;;%;> ºC;%;92,06;3,15;1,19;0,26;0,3;0,1;0,08;0,32;0;0;0;0;0;0,01;2,19;0,34;2,02478;530,98983;37654,1856;07/08/2023 02:49
Sergipe;Sergipe;7-RO-637D-SE;7RO637DSE;RIACHUELO;Carmo;480000038609782;2023/06;19,3407;0;19,3407;0,0953;0;0,0953;2,858;4,6262;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;714;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;51,294;2,0923;2,9662;1,0291;1,1873;0,4238;0,1582;0,0636;0;0;0;0;0;0;33,8653;6,9202;2,08616;538,39588;22051,2501;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-85-RN;7ARG 0085  RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;0;0;0;0;0;0;0;0,0057;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;528;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Sergipe;Sergipe;7-RO-562-SE;7RO562SE;RIACHUELO;Carmo;480000038609782;2023/06;17,6345;0;17,6345;0,0869;0;0,0869;2,606;42,6864;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;720;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;51,294;2,0923;2,9662;1,0291;1,1873;0,4238;0,1582;0,0636;0;0;0;0;0;0;33,8653;6,9202;2,08616;538,39588;22051,2501;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-849D-RN;7ARG849DRN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;2,3698;0;2,3698;0,0015;0;0,0015;0,044;102,2105;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Sergipe;Sergipe;7-RO-507-SE;7RO507SE;RIACHUELO;Carmo;480000038609782;2023/06;16,5971;0;16,5971;0,0818;0;0,0818;2,453;168,9082;Estação Coletora de Coqueiro;INSTALACAO EMB/DESEMB;720;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;51,294;2,0923;2,9662;1,0291;1,1873;0,4238;0,1582;0,0636;0;0;0;0;0;0;33,8653;6,9202;2,08616;538,39588;22051,2501;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-848-RN;7ARG848RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;4,2182;0;4,2182;0,0026;0;0,0026;0,078;136,3249;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Sergipe;Sergipe;7-RO-699-SE;7RO699SE;RIACHUELO;Carmo;480000038609782;2023/06;14,6077;0;14,6077;0,072;0;0,072;2,159;8,5181;Estação Coletora deTreme;INSTALACAO EMB/DESEMB;688;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;51,294;2,0923;2,9662;1,0291;1,1873;0,4238;0,1582;0,0636;0;0;0;0;0;0;33,8653;6,9202;2,08616;538,39588;22051,2501;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-847D-RN;7ARG847DRN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;2,2025;0;2,2025;0,0014;0;0,0014;0,041;75,0643;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;696;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Sergipe;Sergipe;7-RO-684-SE;7RO684SE;RIACHUELO;Carmo;480000038609782;2023/06;10,9145;0;10,9145;0;0;0;0;19,9341;Estação Coletora de Bomfim;INSTALACAO EMB/DESEMB;716;2021/02;Sergipano Terra;24,5;< 290ºC;26.94%;290ºC a 380ºC;14.36%;> 380ºC;58.7%;51,294;2,0923;2,9662;1,0291;1,1873;0,4238;0,1582;0,0636;0;0;0;0;0;0;33,8653;6,9202;2,08616;538,39588;22051,2501;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-846D-RN;7ARG846DRN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;2,8113;0;2,8113;0,0017;0;0,0017;0,051;149,6482;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;707;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Espírito Santo;Espírito Santo;7-FSL-52D-ES;7FSL52DES;FAZENDA SANTA LUZIA;Seacrest;480000037469715;2023/06;11,2506;0;11,2506;0,2995;0;0,2995;8,725;176,2564;Estação de Coleta Tratamento Fazenda Santa Luzia;INSTALACAO EMB/DESEMB;624;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;90,12;5,1;2,26;0,42;0,72;0,21;0,24;0,07;0,08;0,03;0,16;0;0;0;0,51;0,08;2,0332;532,01285;39009,7228;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-844D-RN;7ARG844DRN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;10,5199;0;10,5199;0,0065;0;0,0065;0,195;235,7108;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Espírito Santo;Espírito Santo;7-FSL-66A-ES;7FSL66AES;FAZENDA SANTA LUZIA;Seacrest;480000037469715;2023/06;13,5732;0;13,5732;0,6522;0;0,6522;19,001;29,1535;Estação de Coleta Tratamento Fazenda Santa Luzia;INSTALACAO EMB/DESEMB;704;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;90,12;5,1;2,26;0,42;0,72;0,21;0,24;0,07;0,08;0,03;0,16;0;0;0;0,51;0,08;2,0332;532,01285;39009,7228;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-887-RN;7ARG887RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;1,203;0;1,203;0,0007;0;0,0007;0,022;23,1861;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Espírito Santo;Espírito Santo;7-FSL-46-ES;7FSL46ES;FAZENDA SANTA LUZIA;Seacrest;480000037469715;2023/06;7,3195;0;7,3195;0,3865;0;0,3865;11,261;9,8815;Estação de Coleta Tratamento Fazenda Santa Luzia;INSTALACAO EMB/DESEMB;344;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;90,12;5,1;2,26;0,42;0,72;0,21;0,24;0,07;0,08;0,03;0,16;0;0;0;0,51;0,08;2,0332;532,01285;39009,7228;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-81-RN;7ARG 0081  RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;4,6719;0;4,6719;0,0029;0;0,0029;0,087;345,74;Estação Coletora A de Alto do Rodrigues;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Espírito Santo;Espírito Santo;7-FSL-49-ES;7FSL49ES;FAZENDA SANTA LUZIA;Seacrest;480000037469715;2023/06;4,5004;0;4,5004;0,029;0;0,029;0,845;7,0966;Estação de Coleta Tratamento Fazenda Santa Luzia;INSTALACAO EMB/DESEMB;142;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;90,12;5,1;2,26;0,42;0,72;0,21;0,24;0,07;0,08;0,03;0,16;0;0;0;0,51;0,08;2,0332;532,01285;39009,7228;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-809-RN;7ARG809RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;0;0;0;0;0;0;0;0;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;0;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Espírito Santo;Espírito Santo;7-FSL-18D-ES;7FSL 0018D ES;FAZENDA SANTA LUZIA;Seacrest;480000037469715;2023/06;22,2666;0;22,2666;0,1396;0;0,1396;4,066;33,4001;Tanque isolado área FSL-6 (Fazenda Santa Luzia);INSTALACAO EMB/DESEMB;697;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;90,12;5,1;2,26;0,42;0,72;0,21;0,24;0,07;0,08;0,03;0,16;0;0;0;0,51;0,08;2,0332;532,01285;39009,7228;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-808D-RN;7ARG808DRN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;4,5993;0;4,5993;0,0028;0;0,0028;0,085;75,4622;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Espírito Santo;Espírito Santo;7-FSL-20-ES;7FSL 0020  ES;FAZENDA SANTA LUZIA;Seacrest;480000037469715;2023/06;23,4245;0;23,4245;0,4077;0;0,4077;11,877;26,7709;Estação de Coleta Tratamento Fazenda Santa Luzia;INSTALACAO EMB/DESEMB;699;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;90,12;5,1;2,26;0,42;0,72;0,21;0,24;0,07;0,08;0,03;0,16;0;0;0;0,51;0,08;2,0332;532,01285;39009,7228;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-764-RN;7ARG764RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;0;0;0;0;0;0;0;0;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;528;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Espírito Santo;Espírito Santo;7-FSL-21-ES;7FSL 0021  ES;FAZENDA SANTA LUZIA;Seacrest;480000037469715;2023/06;22,6276;0;22,6276;0,6524;0;0,6524;19,007;108,9477;Estação de Coleta Tratamento Fazenda Santa Luzia;INSTALACAO EMB/DESEMB;701;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;90,12;5,1;2,26;0,42;0,72;0,21;0,24;0,07;0,08;0,03;0,16;0;0;0;0,51;0,08;2,0332;532,01285;39009,7228;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-762-RN;7ARG762RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;4,0815;0;4,0815;0,0025;0;0,0025;0,076;31,2052;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
Espírito Santo;Espírito Santo;7-FSL-22-ES;7FSL 0022  ES;FAZENDA SANTA LUZIA;Seacrest;480000037469715;2023/06;0,174;0;0,174;0,0009;0;0,0009;0,026;0,5564;Estação de Coleta Tratamento Fazenda Santa Luzia;INSTALACAO EMB/DESEMB;29;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;90,12;5,1;2,26;0,42;0,72;0,21;0,24;0,07;0,08;0,03;0,16;0;0;0;0,51;0,08;2,0332;532,01285;39009,7228;07/08/2023 02:49
Rio Grande do Norte;Potiguar;7-ARG-761-RN;7ARG761RN;ALTO DO RODRIGUES;3R Potiguar;480000037849704;2023/06;5,2767;0;5,2767;0,0033;0;0,0033;0,099;137,599;Estação Coletora B de Alto do Rodrigues;INSTALACAO EMB/DESEMB;720;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;79,243;0,034;0;0,002;0,002;0,004;0,005;0,01;0,005;0;0;0;0;0,264;19,24;1,211;2,44864;580,83019;29910,4577;07/08/2023 02:49
