Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Rio Grande do Norte;Potiguar;7-ET-841-RN;7ET841RN;ESTREITO;3R Potiguar;480000037939797;2023/05;1,119;0;1,119;0,0005;0;0,0005;0,014;4,0551;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;735;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;3-GMR-7-RN;3GMR 0007  RN;GUAMARÉ;3R Potiguar;480000038009751;2023/05;1,9381;0;1,9381;0,0004;0;0,0004;0;325,0521;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;577;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-1093D-RN;7ET1093DRN;ESTREITO;3R Potiguar;480000037939797;2023/05;1,9168;0;1,9168;0,0008;0;0,0008;0,025;489,7524;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;725;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-GMS-8-RN;7GMS8RN;GUAMARÉ;3R Potiguar;480000038009751;2023/05;11,6173;0;11,6173;0,0171;0;0,0171;0;161,2401;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-1090D-RN;7ET1090DRN;ESTREITO;3R Potiguar;480000037939797;2023/05;7,0523;0;7,0523;0,0029;0;0,0029;0,09;518,1637;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;735;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-GMR-120-RN;7GMR120RN;GUAMARÉ;3R Potiguar;480000038009751;2023/05;2,4691;0;2,4691;0,0005;0;0,0005;0;56,3184;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-1040D-RN;7ET1040DRN;ESTREITO;3R Potiguar;480000037939797;2023/05;14,8332;0;14,8332;0,0061;0;0,0061;0,19;20,3406;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;735;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-GMR-117-RN;7GMR117RN;GUAMARÉ;3R Potiguar;480000038009751;2023/05;2,0133;0;2,0133;0,0004;0;0,0004;0;74,4667;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-1042D-RN;7ET1042DRN;ESTREITO;3R Potiguar;480000037939797;2023/05;10,5858;0;10,5858;0,0044;0;0,0044;0,136;293,9622;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-GMR-105-RN;7GMR105RN;GUAMARÉ;3R Potiguar;480000038009751;2023/05;10,2301;0;10,2301;0,002;0;0,002;0;107,1463;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;724;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;3-BRSA-1224-RN;3ET1420RN;ESTREITO;3R Potiguar;480000037939797;2023/05;14,3621;0;14,3621;0,0059;0;0,0059;0,184;247,2427;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;516;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-GMR-101-RN;7GMR101RN;GUAMARÉ;3R Potiguar;480000038009751;2023/05;14,934;0;14,934;0,0028;0;0,0028;0;348,4768;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;743;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-1002-RN;7ET1002RN;ESTREITO;3R Potiguar;480000037939797;2023/05;1,7116;0;1,7116;0,0007;0;0,0007;0,022;119,6628;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;709;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-GMR-52-RN;7GMR 0052  RN;GUAMARÉ;3R Potiguar;480000038009751;2023/05;2,8738;0;2,8738;0,0005;0;0,0005;0;21,0061;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-930-RN;7ET930RN;ESTREITO;3R Potiguar;480000037939797;2023/05;12,6488;0;12,6488;0,0052;0;0,0052;0,162;231,7641;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;735;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-GMR-78-RN;7GMR78RN;GUAMARÉ;3R Potiguar;480000038009751;2023/05;5,0365;0;5,0365;0,001;0;0,001;0;163,0731;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;708;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-1071D-RN;7ET1071DRN;ESTREITO;3R Potiguar;480000037939797;2023/05;1,2302;0;1,2302;0,0005;0;0,0005;0,016;165,9694;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;443;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-GMR-102-RN;7GMR102RN;GUAMARÉ;3R Potiguar;480000038009751;2023/05;17,0121;0;17,0121;0,0033;0;0,0033;0;123,2651;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;692;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-1858D-RN;7ET1858DRN;ESTREITO;3R Potiguar;480000037939797;2023/05;0,0574;0;0,0574;0;0;0;0,001;22,9156;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;63;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-GMR-123-RN;7GMR123RN;GUAMARÉ;3R Potiguar;480000038009751;2023/05;15,8231;0;15,8231;0,0148;0;0,0148;0;23,5886;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;742;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-941-RN;7ET941RN;ESTREITO;3R Potiguar;480000037939797;2023/05;3,4628;0;3,4628;0,0014;0;0,0014;0,044;427,2721;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;686;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-GMS-6-RN;7GMS6RN;GUAMARÉ;3R Potiguar;480000038009751;2023/05;24,4708;0;24,4708;0,0047;0;0,0047;0;170,4336;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;742;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-815-RN;7ET815RN;ESTREITO;3R Potiguar;480000037939797;2023/05;2,3887;0;2,3887;0,001;0;0,001;0,031;654,5272;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;725;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-GMS-9-RN;7GMS9RN;GUAMARÉ;3R Potiguar;480000038009751;2023/05;2,4999;0;2,4999;0,0005;0;0,0005;0;25,3698;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;742;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-572-RN;7ET  0572  RN;ESTREITO;3R Potiguar;480000037939797;2023/05;0,8;0;0,8;0,0003;0;0,0003;0,01;66,1796;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;735;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-GMS-4-RN;7GMS4RN;GUAMARÉ;3R Potiguar;480000038009751;2023/05;3,5718;0;3,5718;0,0007;0;0,0007;0;247,8007;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;742;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-1739-RN;7ET1739RN;ESTREITO;3R Potiguar;480000037939797;2023/05;1,5374;0;1,5374;0,0006;0;0,0006;0,02;130,3121;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-GMR-93-RN;7GMR93RN;GUAMARÉ;3R Potiguar;480000038009751;2023/05;12,1477;0;12,1477;0,0023;0;0,0023;0;392,6773;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-176-RN;7ET  0176  RN;ESTREITO;3R Potiguar;480000037939797;2023/05;2,9986;0;2,9986;0,0012;0;0,0012;0,038;306,3073;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;688;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-GMR-89-RN;7GMR89RN;GUAMARÉ;3R Potiguar;480000038009751;2023/05;3,7189;0;3,7189;0,0007;0;0,0007;0;13,5639;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-996-RN;7ET996RN;ESTREITO;3R Potiguar;480000037939797;2023/05;12,0523;0;12,0523;0,005;0;0,005;0,154;346,8611;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;731;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-GMR-54-RN;7GMR 0054  RN;GUAMARÉ;3R Potiguar;480000038009751;2023/05;0,5486;0;0,5486;0,0001;0;0,0001;0;54,0571;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;163;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-177-RN;7ET  0177  RN;ESTREITO;3R Potiguar;480000037939797;2023/05;0,4557;0;0,4557;0,0003;0;0,0003;0,009;459,4751;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;539;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-GMR-68-RN;7GMR68RN;GUAMARÉ;3R Potiguar;480000038009751;2023/05;5,2627;0;5,2627;0,001;0;0,001;0;247,1514;Estação Coletora (do campo) de Guamaré (em Macau);INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-1894-RN;7ET1894RN;ESTREITO;3R Potiguar;480000037939797;2023/05;7,3999;0;7,3999;0,0031;0;0,0031;0,095;816,632;Estação Coletora Estreito A;INSTALACAO EMB/DESEMB;744;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-MAG-102-RN;7MAG102RN;MONTE ALEGRE;3R Potiguar;480000038099725;2023/05;3,8897;0;3,8897;0,0062;0;0,0062;0,192;414,7986;Estação Central de Monte Alegre;INSTALACAO EMB/DESEMB;642;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;94,17;0,95;0,01;0;0,01;0;0;0;0;0;0;0;0;0,05;4,25;0,56;2,12722;543,35354;36143,0297;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-1669D-RN;7ET1669DRN;ESTREITO;3R Potiguar;480000037939797;2023/05;2,2244;0;2,2244;0,0009;0;0,0009;0,029;361,9145;Estação Coletora Rio Panon A;INSTALACAO EMB/DESEMB;734;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Espírito Santo;Espírito Santo;7-JCT-4D-ES;7JCT4DES;JACUTINGA;Seacrest SPE Cricaré;486100094922003;2023/05;29,8506;0;29,8506;0,0855;0;0,0855;2,65;21,9537;Tanque isolado CO2 (Jacutinga);INSTALACAO EMB/DESEMB;744;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-616-RN;7ET  0616  RN;ESTREITO;3R Potiguar;480000037939797;2023/05;6,5347;0;6,5347;0,0027;0;0,0027;0,084;54,6373;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;742;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Espírito Santo;Espírito Santo;7-RPO-10-ES;7RPO 0010  ES;JACUTINGA;Seacrest SPE Cricaré;486100094922003;2023/05;6,2164;0;6,2164;0,0188;0;0,0188;0,583;13,5379;Estação Coletora de R P Oeste;INSTALACAO EMB/DESEMB;247;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Rio Grande do Norte;Potiguar;7-ET-1009-RN;7ET1009RN;ESTREITO;3R Potiguar;480000037939797;2023/05;1,7916;0;1,7916;0,0007;0;0,0007;0,023;1,077;Estação Coletora de Estreito B;INSTALACAO EMB/DESEMB;365;2020/11;RGN Mistura;23,2;< 290ºC;20.6%;290ºC a 380ºC;14.2%;> 380ºC;65.2%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Espírito Santo;Espírito Santo;1-BRSA-412-ES;1PAT1ES;JACUTINGA;Seacrest SPE Cricaré;486100094922003;2023/05;38,4847;0;38,4847;0,0061;0;0,0061;0,188;89,7475;Tanque isolado PAT1 (Seriema);INSTALACAO EMB/DESEMB;581;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Bahia;Recôncavo;7-TQ-145-BA;7TQ  0145  BA;TAQUIPE;Petrobras;480000037009714;2023/05;0,3559;0;0,3559;0,0009;0;0,0009;0,024;27,0178;Estação Carmo;INSTALACAO EMB/DESEMB;121;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;77,56;10,52;5,68;1,54;1,44;0,36;0,39;0,25;0,11;0,04;0,01;0;0;0,02;1,33;0,75;2,03741;532,53751;40204,4609;10/07/2023 02:35
Espírito Santo;Espírito Santo;3-BRSA-523-ES;3CO2ES;JACUTINGA;Seacrest SPE Cricaré;486100094922003;2023/05;45,6788;0;45,6788;0,0693;0;0,0693;2,147;37,1876;Tanque isolado CO2 (Jacutinga);INSTALACAO EMB/DESEMB;735;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Bahia;Recôncavo;7-TQ-174-BA;7TQ  0174  BA;TAQUIPE;Petrobras;480000037009714;2023/05;1,977;0;1,977;0,0017;0;0,0017;0,044;31,8169;Estação Carmo;INSTALACAO EMB/DESEMB;49;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;77,56;10,52;5,68;1,54;1,44;0,36;0,39;0,25;0,11;0,04;0,01;0;0;0,02;1,33;0,75;2,03741;532,53751;40204,4609;10/07/2023 02:35
Espírito Santo;Espírito Santo;3-BRSA-853-ES;3SEI5ES;JACUTINGA;Seacrest SPE Cricaré;486100094922003;2023/05;3,9459;0;3,9459;0,0107;0;0,0107;0,331;1,3957;Estação Coletora Canto do Amaro I;INSTALACAO EMB/DESEMB;744;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Bahia;Recôncavo;7-TQ-123-BA;7TQ  0123  BA;TAQUIPE;Petrobras;480000037009714;2023/05;0,518;0;0,518;0,0001;0;0,0001;0,001;17,8505;Estação Carmo;INSTALACAO EMB/DESEMB;9;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;77,56;10,52;5,68;1,54;1,44;0,36;0,39;0,25;0,11;0,04;0,01;0;0;0,02;1,33;0,75;2,03741;532,53751;40204,4609;10/07/2023 02:35
Espírito Santo;Espírito Santo;7-CCN-4H-ES;7CCN4HES;JACUTINGA;Seacrest SPE Cricaré;486100094922003;2023/05;10,1416;0;10,1416;0,0081;0;0,0081;0,251;1,4998;Tanque isolado CCN4 (Córrego Cedro Norte);INSTALACAO EMB/DESEMB;744;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Bahia;Recôncavo;7-TQ-184-BA;7TQ184BA;TAQUIPE;Petrobras;480000037009714;2023/05;0,0229;0;0,0229;0;0;0;0;1,3907;Estação Carmo;INSTALACAO EMB/DESEMB;2;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;77,56;10,52;5,68;1,54;1,44;0,36;0,39;0,25;0,11;0,04;0,01;0;0;0,02;1,33;0,75;2,03741;532,53751;40204,4609;10/07/2023 02:35
Espírito Santo;Espírito Santo;3-BRSA-654-ES;3CO3ES;JACUTINGA;Seacrest SPE Cricaré;486100094922003;2023/05;0,8883;0;0,8883;0,0012;0;0,0012;0,036;8,7769;Tanque isolado CO3 (Jacutinga);INSTALACAO EMB/DESEMB;744;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Bahia;Recôncavo;7-TQ-207D-BA;7TQ207DBA;TAQUIPE;Petrobras;480000037009714;2023/05;0,8051;0;0,8051;0,0041;0;0,0041;0,105;7,9276;Estação Carmo;INSTALACAO EMB/DESEMB;80;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;77,56;10,52;5,68;1,54;1,44;0,36;0,39;0,25;0,11;0,04;0,01;0;0;0,02;1,33;0,75;2,03741;532,53751;40204,4609;10/07/2023 02:35
Espírito Santo;Espírito Santo;7-COG-5HA-ES;7COG5HAES;JACUTINGA;Seacrest SPE Cricaré;486100094922003;2023/05;8,9457;0;8,9457;0,0143;0;0,0143;0,442;1,6076;Tanque isolado COG5 (Córrego Cedro Norte);INSTALACAO EMB/DESEMB;400;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Bahia;Recôncavo;7-TQ-199D-BA;7TQ199DBA;TAQUIPE;Petrobras;480000037009714;2023/05;1,8819;0;1,8819;0,0062;0;0,0062;0,159;56,56;Estação Carmo;INSTALACAO EMB/DESEMB;110;2022/02;Baiano Mistura;36,5;< 210ºC;19.1%;210ºC a 500ºC;49.7%;> 500ºC;31.2%;77,56;10,52;5,68;1,54;1,44;0,36;0,39;0,25;0,11;0,04;0,01;0;0;0,02;1,33;0,75;2,03741;532,53751;40204,4609;10/07/2023 02:35
Espírito Santo;Espírito Santo;7-CP-11-ES;7CP11ES;JACUTINGA;Seacrest SPE Cricaré;486100094922003;2023/05;0,2504;0;0,2504;0;0;0;0,001;0,2096;Tanque isolado CP11 (Córrego das Pedras);INSTALACAO EMB/DESEMB;8;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Bahia;Recôncavo;7-BSU-9-BA;7BSU 0009  BA;GOMO;3R Rio Ventura;480000036589741;2023/05;0;0;0;0;0;0;0;0;Ponto de Coleta do BSU-9;INSTALACAO EMB/DESEMB;0;;;;< ºC;%;;%;> ºC;%;69,7673;6,2099;9,4831;3,3877;3,0805;0,8304;0,864;0,4899;0,2105;0,0851;0,0255;0,0012;0;0,0197;1,9476;3,5976;2,07352;536,87125;37424,3484;10/07/2023 02:35
Espírito Santo;Espírito Santo;7-CP-9-ES;7CP9ES;JACUTINGA;Seacrest SPE Cricaré;486100094922003;2023/05;15,3717;0;15,3717;0,198;0;0,198;6,139;4,8827;Tanque isolado CP9 (Córrego das Pedras);INSTALACAO EMB/DESEMB;744;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Bahia;Recôncavo;4-BRSA-1228D-BA;4BSU14DBA;GOMO;3R Rio Ventura;480000036589741;2023/05;56,9934;0;56,9934;0,2802;0;0,2802;8,687;127,5726;Ponto de Coleta do BSU-1;INSTALACAO EMB/DESEMB;707;;;;< ºC;%;;%;> ºC;%;69,7673;6,2099;9,4831;3,3877;3,0805;0,8304;0,864;0,4899;0,2105;0,0851;0,0255;0,0012;0;0,0197;1,9476;3,5976;2,07352;536,87125;37424,3484;10/07/2023 02:35
Espírito Santo;Espírito Santo;7-JCT-3D-ES;7JCT3DES;JACUTINGA;Seacrest SPE Cricaré;486100094922003;2023/05;12,7586;0;12,7586;0,0206;0;0,0206;0,64;76,3964;Tanque isolado CO2 (Jacutinga);INSTALACAO EMB/DESEMB;651;2021/02;Espírito Santo;19,6;< 290ºC;20.1%;290ºC a 380ºC;14.5%;> 380ºC;65.4%;;;;;;;;;;;;;;;;;;;;10/07/2023 02:35
Bahia;Recôncavo;7-GO-23-BA;7GO23BA;GOMO;PetroRecôncavo;480000036569716;2023/05;12,5553;0;12,5553;0,0254;0;0,0254;0,786;14,158;Ponto de Coleta do GOX-03 (Gomo);INSTALACAO EMB/DESEMB;743;;;;< ºC;%;;%;> ºC;%;69,7673;6,2099;9,4831;3,3877;3,0805;0,8304;0,864;0,4899;0,2105;0,0851;0,0255;0,0012;0;0,0197;1,9476;3,5976;2,07352;536,87125;37424,3484;10/07/2023 02:35
